NOMBRE,MUNICIPIO,DEPARTAMENTO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
Calera La,Corinto,Cauca,9.785,10.64,10.85,13.26,13.4,7.866,6.0,7.8,9.533,18.46,14.13,12.53,134.254
Corinto,Corinto,Cauca,7.75,8.413,9.172,10.55,9.172,5.344,3.862,4.428,7.428,12.2,11.65,8.689,98.65800000000002
Cabana Inderena,El Tambo,Cauca,,,,,,,,,,,,,
Gamboa,El Tambo,Cauca,20.07,18.23,18.84,20.57,19.69,13.23,10.8,10.0,16.5,22.84,23.84,22.84,217.45000000000002
Manuel Mejia,El Tambo,Cauca,17.25,15.4,17.12,18.84,18.72,13.4,9.4,10.4,14.28,22.2,23.96,21.04,202.01
Mecaje,El Tambo,Cauca,16.95,15.05,15.5,18.25,19.5,14.57,9.95,9.666,17.04,21.85,24.0,21.15,203.476
Munchique,El Tambo,Cauca,20.82,19.43,20.42,20.78,21.05,14.61,11.1,11.27,16.61,24.15,23.82,23.33,227.39000000000004
Munchique-Carpinte,El Tambo,Cauca,17.76,15.59,19.4,19.13,18.77,10.45,8.09,10.54,15.36,23.8,25.4,23.14,207.43
Quilcase,El Tambo,Cauca,11.0,9.041,10.62,12.87,11.12,5.583,3.375,3.666,6.695,14.39,15.25,13.79,117.4
Remolino Alertas,El Tambo,Cauca,10.7,8.45,9.35,10.45,8.9,4.4,3.65,3.9,7.4,13.9,16.0,12.15,109.25000000000001
Romelia La,El Tambo,Cauca,20.66,18.62,20.54,21.66,20.87,12.75,10.87,10.75,16.16,24.58,26.25,23.83,227.54000000000002
Tambo El,El Tambo,Cauca,14.2,12.83,13.43,15.5,13.9,8.333,6.166,7.1,11.43,19.17,21.2,17.79,161.04899999999998
Bocas de Napi,Guapi,Cauca,23.05,17.76,18.05,22.17,24.23,24.88,23.64,22.64,21.94,24.11,20.05,23.75,266.27000000000004
Bonanza,Guapi,Cauca,23.0,19.68,19.68,21.34,24.38,23.96,23.88,22.42,24.0,24.12,20.61,22.8,269.87
Altamira,Inza,Cauca,11.33,13.95,16.0,18.37,20.75,18.87,19.79,17.29,16.6,19.4,17.39,12.6,202.34
Esc Riosucio N 2,Inza,Cauca,15.47,16.23,20.88,23.47,27.52,25.35,25.52,21.82,21.58,24.05,20.76,17.58,260.22999999999996
Inza,Inza,Cauca,11.6,12.92,15.28,16.64,18.76,15.84,17.44,13.4,12.6,15.41,16.69,12.92,179.5
San Andres,Inza,Cauca,10.44,12.28,12.66,14.95,17.16,14.88,16.64,12.37,12.08,15.08,14.12,11.34,164.0
Sta Teresa,Inza,Cauca,10.75,12.41,14.37,16.5,19.33,16.37,15.62,13.08,12.91,17.65,14.7,11.7,175.39
Sierra La,La Sierra,Cauca,18.89,16.46,20.03,21.85,21.46,14.57,8.535,9.142,13.78,23.07,24.78,22.53,215.09699999999998
Vega La,La Vega,Cauca,10.96,11.75,13.65,14.2,10.13,6.566,5.466,4.166,6.1,14.6,17.56,14.07,129.218
Concha La,Lopez,Cauca,26.47,23.84,24.36,26.15,28.15,27.31,25.94,26.7,27.88,28.42,27.26,27.11,319.59
Noanamito,Lopez,Cauca,17.72,11.94,12.89,18.11,22.26,21.57,17.0,19.57,22.42,22.5,20.84,19.72,226.54000000000002
Pto Lopez,Lopez,Cauca,25.08,22.26,22.43,24.54,26.04,24.79,24.6,23.56,25.45,25.83,25.5,25.9,295.97999999999996
Caney El Mojarras,Mercaderes,Cauca,9.0,8.064,9.0,11.06,10.29,5.064,3.193,3.548,6.741,13.58,14.24,10.8,104.58
Mercaderes,Mercaderes,Cauca,15.06,14.1,17.17,19.23,18.73,13.83,8.724,9.4,12.16,19.37,20.53,18.13,186.43400000000003
Cajones,Miranda,Cauca,11.39,11.39,14.2,16.58,18.21,14.62,16.73,12.62,13.2,17.82,17.43,14.56,178.75000000000003
Ing Cauca,Miranda,Cauca,11.1,12.24,13.03,15.42,15.55,11.42,7.407,7.75,12.03,16.37,16.07,12.03,150.417
Miranda,Miranda,Cauca,12.22,12.73,14.46,17.58,18.0,12.96,10.53,10.55,13.86,19.43,17.38,14.45,174.15
Morales,Morales,Cauca,15.89,15.74,18.6,19.86,19.82,13.68,9.896,9.517,13.53,19.0,19.24,17.65,192.423
Pan de Azucar,Morales,Cauca,,,,,,,,,,,,,
Belalcazar,Paez,Cauca,9.133,11.2,12.79,16.13,16.13,14.23,14.96,12.17,12.56,14.5,13.44,11.68,158.923
San Luis,Paez,Cauca,9.04,10.4,11.2,13.76,12.08,10.56,11.64,9.04,8.8,11.66,12.5,10.32,131.0
Talaga El Crucero,Paez,Cauca,8.381,10.23,13.66,17.28,18.23,16.42,17.42,16.55,14.9,17.52,15.61,10.9,177.10100000000003
Toez,Paez,Cauca,13.66,15.8,19.5,22.42,24.05,22.71,23.61,21.66,20.95,23.95,23.23,18.3,249.83999999999997
Estrecho El,Patia,Cauca,8.793,7.689,8.966,10.13,8.2,4.166,2.4,3.466,6.766,12.63,13.93,10.3,97.43599999999999
Fonda La Citec,Patia,Cauca,14.7,13.0,14.79,15.86,15.25,9.0,5.291,5.608,10.52,18.04,20.3,18.13,160.489
Sajandi,Patia,Cauca,12.16,10.96,13.03,12.25,11.61,6.612,3.774,4.233,8.8,16.51,18.76,15.34,134.03900000000002
Piendamo,Piendamo,Cauca,17.35,16.22,18.09,19.16,18.23,11.03,7.064,7.612,13.29,19.64,20.22,18.7,186.60599999999997
Apto G L Valencia,Popayan,Cauca,17.0,16.33,18.89,20.4,20.9,14.34,9.433,10.23,15.53,22.96,23.86,21.13,211.003
Florida La,Popayan,Cauca,16.76,16.76,19.64,20.23,21.29,14.0,9.176,10.82,14.94,23.82,22.88,20.11,210.426
Julumito Alertas,Popayan,Cauca,15.05,13.15,14.84,17.0,15.68,9.789,6.25,6.7,11.5,18.8,19.75,17.45,165.959
Sate,Popayan,Cauca,15.55,13.86,16.65,15.86,15.68,10.53,6.928,7.551,12.03,18.64,21.07,18.34,172.689
Espejo Hda El,Puerto Tejada,Cauca,4.705,5.352,7.333,9.444,8.111,4.722,2.823,3.333,6.111,9.666,8.444,6.375,76.41900000000001
Ing Bengala,Puerto Tejada,Cauca,10.53,10.1,13.5,16.13,16.2,11.1,8.533,8.137,12.82,17.39,16.13,12.43,153.0
Ukrania,Puerto Tejada,Cauca,,,,,,,,,,,,,
Coconuco,Purace,Cauca,13.13,13.89,15.33,19.23,17.9,10.2,8.033,7.4,11.86,19.8,20.76,16.9,174.433
Laguna San Rafael,Purace,Cauca,17.2,18.13,22.19,25.74,27.8,27.51,28.36,26.61,24.83,25.86,24.31,21.43,289.97
Loma Redonda,Purace,Cauca,17.58,18.16,22.8,26.35,28.58,27.7,28.66,26.93,25.19,26.1,24.68,21.63,294.35999999999996
Paletara,Purace,Cauca,15.03,16.3,19.5,22.2,25.07,24.68,26.41,23.75,22.03,21.5,20.96,17.46,254.89000000000001
Purace,Purace,Cauca,9.806,10.58,12.16,12.74,12.29,6.322,6.612,4.903,7.838,15.06,17.17,13.03,128.511
Sta Leticia,Purace,Cauca,18.34,18.42,22.96,24.96,26.31,25.37,25.1,23.48,22.75,24.13,22.86,20.72,275.4
Termales Pilimbala,Purace,Cauca,15.26,16.48,19.86,20.63,22.33,22.96,23.53,21.17,19.13,21.5,22.3,19.3,244.45000000000005
Parraga,Rosas,Cauca,14.84,11.26,13.35,14.57,14.07,7.142,4.703,5.038,9.037,16.75,20.07,17.03,147.86
Rosas,Rosas,Cauca,15.38,12.76,14.84,16.76,14.46,8.692,5.12,5.73,9.538,18.38,21.0,18.16,160.82000000000002
Santiago,San Sebastian,Cauca,11.7,9.592,10.32,10.93,9.133,7.9,8.827,6.433,6.566,11.51,15.35,13.32,121.58100000000002
Valencia,San Sebastian,Cauca,14.19,13.67,18.26,20.35,21.96,21.14,23.28,20.0,17.51,18.37,19.03,16.72,224.48000000000002
Sta Rosa,Santa Rosa,Cauca,22.64,20.94,23.38,26.77,28.0,28.05,29.16,27.77,27.27,25.88,23.05,22.44,305.35
Aguila El,Santander de Quilichao,Cauca,,,,,,,,,,,,,
Amparo El,Santander de Quilichao,Cauca,9.74,9.296,10.68,11.65,11.42,7.689,5.62,5.655,9.035,12.27,13.79,11.0,117.845
Inst Tecnico Nal,Santander de Quilichao,Cauca,10.5,10.06,11.0,14.12,11.62,6.375,4.625,4.6,8.625,16.62,16.0,12.5,126.645
Japio,Santander de Quilichao,Cauca,12.7,11.45,14.54,15.75,13.75,9.766,6.612,7.166,11.36,17.2,17.0,13.61,150.904
Japio,Santander de Quilichao,Cauca,12.7,11.45,14.54,15.75,13.75,9.766,6.612,7.166,11.36,17.2,17.0,13.61,150.904
Lomitas,Santander de Quilichao,Cauca,9.304,8.521,10.04,12.45,12.0,7.166,5.333,4.958,8.25,12.75,12.82,9.826,113.41799999999998
Mandiva,Santander de Quilichao,Cauca,,,,,,,,,,,,,
Mondomo,Santander de Quilichao,Cauca,11.03,10.96,13.86,14.36,14.46,10.2,7.5,6.724,10.2,14.8,15.83,11.2,141.124
Silvia Pta Electri,Silvia,Cauca,11.16,11.93,13.19,13.29,11.83,6.387,7.612,6.3,7.967,15.29,16.87,13.7,135.52599999999998
Paispamba,Sotara,Cauca,12.52,12.09,14.5,15.0,12.5,5.857,4.09,3.0,6.136,18.33,19.95,18.9,142.873
Salvajina La,Suarez,Cauca,14.92,15.28,17.08,20.44,20.0,15.16,10.52,10.6,16.4,22.12,21.21,18.29,202.01999999999998
Suarez,Suarez,Cauca,12.64,12.43,15.45,17.0,17.16,12.0,8.709,8.6,13.54,18.8,18.51,15.86,170.699
Bocas de Patia,Timbiqui,Cauca,19.77,17.61,16.38,19.88,22.61,23.11,19.66,21.88,22.33,22.27,19.83,21.52,246.85
Saija,Timbiqui,Cauca,17.52,13.54,13.38,17.0,21.27,21.13,20.17,19.0,19.9,19.61,18.71,19.4,220.63
Timbiqui,Timbiqui,Cauca,19.83,15.41,15.41,20.0,22.96,22.39,20.86,20.28,23.37,23.95,20.18,21.73,246.36999999999998
Jambalo,Toribio,Cauca,,,,,,,,,,,,,
Tacueyo,Toribio,Cauca,,,,,,,,,,,,,
Tesorito,Toribio,Cauca,,,,,,,,,,,,,
Tominio,Toribio,Cauca,10.57,12.0,14.42,16.0,14.86,9.933,7.533,7.466,11.2,19.73,16.13,13.73,153.57199999999997
Toribio,Toribio,Cauca,,,,,,,,,,,,,
Gabriel Lopez,Totoro,Cauca,13.0,14.04,16.48,20.35,21.28,20.46,22.17,20.19,17.88,19.38,18.81,15.1,219.14000000000001
Polindara,Totoro,Cauca,11.87,9.875,13.37,10.68,9.812,5.5,4.875,2.937,7.375,14.43,16.93,12.62,120.274
Totoro,Totoro,Cauca,13.4,13.6,15.33,13.13,10.66,5.8,4.133,4.0,7.266,16.13,18.4,15.93,137.779
Villa Rica,Villa Rica,Cauca,8.666,8.888,10.62,12.76,13.23,8.0,5.8,6.241,9.2,13.5,12.79,10.13,119.82499999999999
Aguas Claras,Aguachica,Cesar,2.038,3.8,5.208,12.48,15.56,13.57,13.69,15.56,16.3,16.3,10.04,4.916,129.462
Barranca Lebrija,Aguachica,Cesar,0.75,1.812,2.625,7.533,10.43,8.937,8.437,9.875,8.933,8.75,5.625,1.812,75.51899999999999
Totumal,Aguachica,Cesar,1.777,2.814,4.925,9.0,11.03,9.444,9.615,11.03,10.92,11.96,7.692,3.653,93.86000000000003
Bogotana La,Agustin Codazzi,Cesar,1.454,3.478,5.666,12.32,15.8,13.12,11.2,13.32,14.62,15.24,9.92,4.583,120.721
Centenario Hda,Agustin Codazzi,Cesar,1.666,3.809,5.857,11.14,15.09,12.76,12.95,15.25,16.47,16.05,11.42,4.381,126.84299999999999
Codazzi Dc,Agustin Codazzi,Cesar,1.142,2.0,3.15,6.0,8.666,5.476,4.666,7.095,7.428,9.142,6.428,2.142,63.335
Motilonia Codazzi,Agustin Codazzi,Cesar,1.869,3.318,5.363,10.73,16.08,13.58,12.29,15.52,17.45,17.08,11.82,4.608,129.708
Playas Hda Las,Agustin Codazzi,Cesar,0.56,1.625,3.56,5.68,7.24,5.08,4.68,6.8,7.56,7.6,5.75,2.25,58.385
Retorno El,Agustin Codazzi,Cesar,0.736,1.526,3.263,6.052,8.736,5.894,5.631,7.473,7.842,7.631,6.421,1.736,62.940999999999995
Sta Teresa Hda,Agustin Codazzi,Cesar,1.344,2.172,4.448,8.482,11.65,9.62,8.896,12.65,12.41,13.68,9.448,2.571,97.37100000000001
Astrea,Astrea,Cesar,1.258,2.29,3.689,7.333,8.833,6.871,6.096,8.903,10.06,9.709,7.1,2.064,74.20599999999999
Yucal El,Astrea,Cesar,0.562,1.687,3.562,5.375,7.25,4.437,4.437,6.312,7.75,7.687,5.437,1.625,56.120999999999995
Llanos Los,Becerril,Cesar,0.666,1.407,2.321,5.148,7.259,5.0,5.0,6.75,7.75,7.346,5.84,1.807,56.29400000000001
Socomba,Becerril,Cesar,1.571,3.8,5.904,11.42,15.28,12.47,12.9,15.0,16.19,15.71,11.45,4.952,126.647
Bosconia,Bosconia,Cesar,0.947,1.684,3.578,6.368,8.277,7.315,7.263,7.0,8.333,8.0,5.631,1.333,65.729
Chimilaima,Bosconia,Cesar,0.75,1.958,3.291,8.087,9.826,6.666,6.75,8.708,8.583,9.708,6.478,2.173,72.978
Dona Vila Hda,Bosconia,Cesar,,,,,,,,,,,,,
Manature Hda,Bosconia,Cesar,0.518,1.73,2.964,4.535,6.333,5.321,5.142,5.892,6.321,7.571,5.592,2.269,54.18799999999999
Palmariguani,Bosconia,Cesar,1.096,1.935,3.258,6.29,8.516,6.387,6.096,7.967,8.225,7.766,5.5,2.129,65.165
Pavas Las,Bosconia,Cesar,1.142,2.19,4.15,5.809,6.7,5.142,5.047,6.952,6.8,7.476,4.6,1.952,57.959999999999994
Canal El,Chimichagua,Cesar,0.548,1.516,2.774,5.419,6.225,4.612,4.0,6.689,7.935,8.161,6.322,1.58,55.781000000000006
Chimichagua,Chimichagua,Cesar,0.678,1.714,3.5,7.5,10.22,7.5,7.071,9.142,11.92,11.78,8.107,2.464,81.596
Saloa,Chimichagua,Cesar,1.612,2.193,3.967,7.806,12.51,9.967,8.833,11.73,12.93,14.09,10.6,3.806,100.044
Terror Hda El,Chimichagua,Cesar,1.304,2.043,3.625,7.88,9.739,7.72,8.12,9.625,10.82,12.0,7.954,2.681,83.511
Chiriguana,Chiriguana,Cesar,1.192,2.72,4.423,8.307,12.0,10.04,10.8,12.5,14.92,14.29,9.956,4.36,105.50800000000001
Rincon Hondo,Chiriguana,Cesar,1.516,2.193,4.677,7.935,10.35,7.774,7.967,10.77,11.54,12.35,8.258,2.871,88.201
Curumani,Curumani,Cesar,1.733,2.566,5.3,7.9,10.53,9.266,9.333,11.83,13.53,14.46,9.793,3.966,100.20700000000001
Curumani D C,Curumani,Cesar,1.857,2.571,5.2,7.571,11.8,7.933,10.13,10.93,13.8,13.8,9.333,3.6,98.52499999999999
Poponte,Curumani,Cesar,0.769,2.23,2.961,4.692,6.384,6.653,5.961,6.884,9.0,8.461,6.4,2.884,63.278999999999996
Primavera La,Curumani,Cesar,1.357,2.464,4.75,8.142,9.928,8.037,8.285,10.25,12.17,13.78,8.321,2.785,90.269
Zapatoza,Curumani,Cesar,1.333,1.892,3.392,6.357,9.571,7.214,7.357,9.535,11.62,12.29,9.111,3.592,83.264
Loma La,El Paso,Cesar,1.033,1.5,3.3,6.933,9.066,6.466,6.285,8.357,10.44,9.466,6.5,1.392,70.738
Molino El,El Paso,Cesar,0.892,1.928,3.678,7.035,7.888,6.214,5.0,8.642,8.035,8.666,5.963,1.571,65.512
Paso El,El Paso,Cesar,1.038,1.923,3.884,6.52,8.307,5.538,5.68,7.346,8.23,8.615,5.73,1.76,64.57100000000001
Gamarra,Gamarra,Cesar,0.714,2.2,3.21,8.842,12.31,10.85,10.8,13.76,13.66,13.23,8.381,2.75,100.70700000000001
Pto Mosquito,Gamarra,Cesar,0.7,1.129,2.58,7.612,12.12,10.83,9.58,11.61,13.06,12.96,7.225,2.483,91.88899999999998
Mata La,La Gloria,Cesar,2.625,3.937,5.937,11.93,15.75,12.75,12.0,16.31,20.18,17.87,13.62,5.437,138.34600000000003
Vega La,La Gloria,Cesar,0.941,1.687,4.0,6.47,9.055,6.055,5.166,9.333,10.66,12.11,8.866,2.375,76.71799999999999
Jagua La,La Jagua de Ibirico,Cesar,1.259,2.481,4.571,7.142,10.25,9.535,7.518,10.48,11.29,12.07,8.518,2.64,87.754
San Jose D Oriente,La Paz,Cesar,1.941,2.823,4.555,11.11,15.58,11.64,9.277,13.27,15.22,16.94,12.27,4.444,119.07
Manaure,Manaure,Cesar,2.2,4.16,5.583,13.88,19.36,14.2,13.12,16.88,20.76,22.04,16.08,5.8,154.063
Pailitas,Pailitas,Cesar,1.941,2.055,3.578,8.411,11.21,9.263,8.555,11.57,13.0,13.72,10.11,4.941,98.354
Raya La,Pailitas,Cesar,1.107,2.142,4.035,8.071,11.82,9.892,9.678,12.53,14.51,14.77,9.714,3.642,101.911
Sta Isabel,Pelaya,Cesar,0.937,1.562,3.687,6.25,8.812,6.187,6.562,10.5,10.87,9.562,7.687,2.562,75.178
Cuevas Las,Pueblo Bello,Cesar,3.562,3.625,5.5,8.875,13.93,9.5,8.375,11.4,13.87,14.85,8.142,5.0,106.62899999999999
Pueblo Bello,Pueblo Bello,Cesar,1.354,2.225,3.774,10.0,14.7,9.741,6.58,11.51,15.74,16.64,11.0,3.551,106.815
San Sebastian de R,Pueblo Bello,Cesar,2.592,5.333,7.148,14.03,19.44,12.77,9.346,14.81,18.11,18.37,11.14,5.37,138.459
Angeles Los,Rio De Oro,Cesar,1.84,3.64,4.48,9.28,12.53,9.038,8.791,9.653,11.07,10.42,8.576,2.923,92.24100000000001
Laguna La,Rio de Oro,Cesar,0.857,1.2,2.666,6.266,9.785,5.6,5.866,9.6,13.53,11.33,7.266,2.2,76.16600000000001
Rio de Oro,Rio de Oro,Cesar,2.347,2.913,4.173,10.91,15.43,11.52,9.434,15.21,17.3,14.82,9.434,4.391,117.88199999999999
San Daniel Hda,Rio De Oro,Cesar,1.45,2.888,3.411,7.842,9.473,8.526,7.6,8.894,9.789,10.1,6.157,2.631,78.761
Libano El,San Alberto,Cesar,2.652,4.5,6.238,11.34,11.0,9.318,8.434,8.956,11.78,12.13,10.5,5.304,102.152
Planes Los,San Alberto,Cesar,9.0,9.571,11.85,18.0,19.0,16.66,14.4,16.8,18.46,20.93,20.93,14.0,189.601
San Alberto,San Alberto,Cesar,3.208,5.043,7.208,10.91,13.52,10.52,9.0,10.2,12.68,15.2,14.0,7.695,119.184
Leticia,San Diego,Cesar,1.238,2.095,2.714,7.3,9.19,6.19,6.381,7.476,8.571,9.571,6.904,2.428,70.05799999999999
Rincon El,San Diego,Cesar,2.516,3.4,5.4,11.93,18.13,16.36,14.36,18.58,18.46,19.0,12.87,4.666,145.672
San Benito,San Diego,Cesar,0.695,1.26,1.833,4.956,7.217,5.782,5.583,6.625,7.916,8.608,6.521,2.043,59.03900000000001
San Gabriel,San Diego,Cesar,0.52,1.24,3.04,5.583,7.16,5.76,4.92,6.96,6.76,7.24,5.347,1.521,56.051
Dorada La,San Martin,Cesar,2.52,4.565,6.956,10.36,13.23,9.5,8.692,9.923,12.3,14.96,11.48,5.5,109.986
Tamalameque,Tamalameque,Cesar,1.161,1.6,3.903,6.58,10.32,8.166,7.689,11.63,12.2,12.77,9.806,3.233,89.05799999999999
Tamalameque D C,Tamalameque,Cesar,1.087,1.913,3.608,6.043,9.521,7.652,6.869,10.47,11.08,12.31,9.304,2.954,82.81099999999999
Apto Alfonso Lopez,Valledupar,Cesar,1.076,1.148,2.769,6.37,12.24,9.461,7.518,11.14,12.74,14.22,7.518,3.333,89.533
Atanquez,Valledupar,Cesar,1.733,1.548,3.129,7.741,11.16,4.709,4.258,7.419,11.29,13.63,9.066,2.366,78.04899999999999
Callao El,Valledupar,Cesar,0.964,1.482,3.925,8.357,13.5,10.96,8.517,11.28,13.67,14.75,8.758,2.827,98.99
Caracoli,Valledupar,Cesar,0.758,1.586,3.62,7.344,7.034,6.034,6.137,7.241,7.896,8.321,5.464,1.75,63.184999999999995
Esperanza Hda La,Valledupar,Cesar,0.4,1.2,2.933,4.8,6.266,4.866,4.666,6.2,6.466,6.8,5.4,1.533,51.529999999999994
Guaymaral,Valledupar,Cesar,0.777,2.74,4.703,8.963,11.73,9.5,9.222,12.61,12.3,12.53,8.0,3.222,96.297
Paris de Francia,Valledupar,Cesar,0.625,1.166,2.25,5.5,8.291,5.958,5.125,6.75,7.958,8.565,5.347,1.956,59.491
Patillal,Valledupar,Cesar,0.774,0.967,1.516,5.354,7.806,4.58,3.838,6.0,7.258,7.871,4.741,1.322,52.02700000000001
Pueblo Bello,Valledupar,Cesar,2.333,4.217,6.869,13.2,18.76,13.16,9.92,15.56,18.96,20.44,14.44,5.625,143.484
San Angel,Valledupar,Cesar,0.294,0.235,1.352,4.235,7.937,5.0,3.941,5.687,6.25,7.062,4.25,1.062,47.30499999999999
Sarachui,Valledupar,Cesar,2.578,4.05,5.15,13.05,19.1,10.45,6.4,11.45,15.3,20.0,14.63,6.55,128.708
Villa Carmelita,Valledupar,Cesar,0.666,1.111,2.518,7.551,10.3,6.724,4.633,6.5,9.827,13.0,7.966,2.392,73.18799999999999
Villa Marlene,Valledupar,Cesar,0.812,1.0,3.625,7.375,9.062,6.625,6.75,9.187,10.75,10.43,8.187,2.375,76.178
Villa Rosa,Valledupar,Cesar,1.185,1.666,4.538,8.857,12.32,10.18,9.607,11.82,12.82,14.35,9.642,2.714,99.69899999999998
Acandi,Acandi,Choco,8.722,7.444,7.222,12.5,17.94,16.72,17.33,17.94,14.38,14.27,15.0,13.05,162.518
Pie de Pato,Alto Baudo,Choco,16.25,13.55,15.17,17.44,20.77,20.21,20.37,21.19,20.07,20.8,20.37,17.7,223.89
Panamericana,Bahia Solano,Choco,17.4,12.21,12.33,19.63,24.16,24.2,23.73,24.24,24.96,25.42,23.76,21.73,253.77
Bellavista,Bojaya,Choco,16.06,13.12,12.87,18.33,22.06,21.96,21.48,22.83,21.96,22.96,21.54,21.83,237.0
Loma La,Bojaya,Choco,,,,,,,,,,,,,
Opogado,Bojaya,Choco,8.272,6.59,7.818,11.18,14.86,14.22,15.18,15.35,13.66,13.0,13.86,10.86,144.85000000000002
Domingodo,Carmen del Darien,Choco,7.965,5.172,6.137,12.03,18.5,19.1,19.82,19.82,18.27,16.96,16.28,12.96,173.01399999999998
Vigia de Curvarado,Carmen del Darien,Choco,8.909,6.318,8.272,13.13,20.81,19.36,20.63,19.18,17.0,18.15,17.0,15.28,184.03900000000002
Certegui,Certegui,Choco,20.4,16.96,17.93,20.38,22.54,22.53,22.2,23.58,23.0,22.41,20.46,20.8,253.19
Apto Condoto,Condoto,Choco,25.65,22.29,23.11,24.84,26.03,25.8,25.59,26.5,25.96,26.14,24.71,24.71,301.33
Opogodo,Condoto,Choco,15.96,13.75,13.82,14.71,16.28,15.39,16.0,16.89,15.51,15.37,15.17,14.14,182.99
Managru,El Canton del San Pablo,Choco,16.43,15.34,15.16,18.66,20.04,20.37,19.87,19.86,19.54,19.5,17.37,16.37,218.51000000000002
Carmen de Atrato,El Carmen de Atrato,Choco,11.25,11.35,13.32,17.64,20.93,17.67,15.61,16.64,18.19,20.35,18.83,13.8,195.58000000000004
Guaduas,El Carmen de Atrato,Choco,15.25,14.65,17.66,22.76,24.95,21.9,20.8,21.0,22.95,26.0,23.19,17.9,249.01000000000002
Pinon El,El Carmen de Atrato,Choco,21.85,19.25,20.85,23.5,26.35,24.46,24.03,25.03,26.14,27.6,25.67,23.96,288.69
Palestina,El Litoral del San Juan,Choco,14.3,12.46,15.04,16.22,18.88,18.96,20.44,20.92,19.81,19.26,18.69,17.84,212.81999999999996
Istmina,Istmina,Choco,17.28,15.89,17.03,18.5,20.81,20.96,19.82,21.21,19.42,20.0,18.85,17.85,227.62
Noanama,Istmina,Choco,24.76,21.69,21.69,25.19,26.92,26.8,27.3,27.42,26.5,27.53,25.4,25.56,306.76000000000005
Pie de Pepe,Istmina,Choco,17.16,15.96,16.52,17.16,19.04,18.76,19.12,18.72,18.04,18.12,17.32,17.7,213.61999999999998
Lloro,Lloro,Choco,20.4,18.06,16.75,22.06,21.86,22.26,22.53,23.06,22.8,22.6,22.13,21.46,255.97000000000003
Vuelta La,Lloro,Choco,21.0,17.85,19.03,21.89,24.13,22.89,23.06,23.82,23.51,24.2,22.89,20.58,264.84999999999997
Alto del Buey,Medio Atrato,Choco,15.56,12.21,11.95,16.37,21.04,19.54,20.7,21.66,20.2,21.58,20.45,18.79,220.04999999999998
Bete,Medio Atrato,Choco,14.9,12.63,12.4,18.6,20.47,19.85,19.57,19.76,19.42,18.28,18.8,18.23,212.90999999999997
Buey El,Medio Atrato,Choco,12.81,9.363,9.26,14.65,16.13,15.3,16.13,16.82,15.52,14.95,15.26,15.17,171.36299999999997
Andagoya,Medio San Juan,Choco,21.26,19.4,20.8,21.16,23.36,21.72,22.76,23.8,22.08,23.04,21.2,20.2,260.78
Bebedo,Medio San Juan,Choco,18.8,17.0,15.68,17.88,20.04,20.96,21.33,21.8,20.24,20.2,18.95,20.62,233.5
Novita,Novita,Choco,17.2,14.53,15.13,15.96,18.2,18.27,16.68,18.06,19.17,20.17,19.39,17.57,210.32999999999998
Apto El Carano,Quibdo,Choco,24.22,21.38,22.16,25.0,26.87,25.7,26.12,26.8,26.8,27.25,25.93,26.41,304.64000000000004
Tagachi,Quibdo,Choco,14.58,11.17,12.65,16.44,19.41,19.35,19.78,20.48,19.85,19.48,18.31,17.2,208.69999999999996
Tutunendo,Quibdo,Choco,19.3,17.0,18.0,20.5,22.9,21.8,22.86,23.2,23.48,22.37,23.7,21.13,256.23999999999995
Paimado,Rio Quito,Choco,11.33,12.0,12.84,13.36,14.26,13.26,14.52,13.57,13.78,12.1,12.47,11.84,155.32999999999998
San Isidro,Rio Quito,Choco,22.0,19.68,18.88,23.38,24.5,24.11,24.88,25.5,24.88,24.7,23.76,23.58,279.84999999999997
Honda La,Riosucio,Choco,4.0,3.619,3.476,7.7,13.61,14.23,13.85,15.61,14.14,12.95,11.38,9.21,123.775
Riosucio,Riosucio,Choco,4.368,3.473,4.736,10.68,14.68,14.78,16.89,17.84,16.21,15.21,12.36,9.894,141.12100000000004
Sautata,Riosucio,Choco,4.92,3.666,4.68,10.91,17.2,18.04,17.56,17.96,17.88,17.79,16.28,9.26,156.146
Teresita La,Riosucio,Choco,7.647,7.105,9.381,15.85,23.55,22.52,25.19,25.23,22.57,23.85,22.36,14.65,219.903
San Jose Palmar,San Jose del Palmar,Choco,23.95,21.86,21.95,24.2,25.68,24.26,22.68,22.28,23.7,26.0,27.09,25.68,289.33
Sinai El,San Jose Del Palmar,Choco,25.88,22.1,24.44,25.53,27.17,25.14,23.21,24.28,26.11,28.7,27.6,26.96,307.12
Valencia La Divisa,San Jose del Palmar,Choco,17.75,15.41,16.37,18.0,20.48,19.51,15.96,17.34,20.1,22.0,22.51,19.51,224.94
Tanela,Unguia,Choco,5.541,6.416,6.25,10.16,15.56,15.56,16.84,17.32,14.83,15.41,13.75,11.0,148.637
Titumate,Unguia,Choco,5.269,4.846,5.115,10.96,14.69,13.69,15.69,16.53,13.46,12.88,11.88,8.68,133.69
Unguia,Unguia,Choco,2.32,2.12,2.4,5.24,10.16,10.6,10.24,11.68,9.8,9.76,10.21,6.291,90.821
Ayapel,Ayapel,Cordoba,3.0,3.541,4.72,11.29,16.56,18.16,19.76,21.92,18.96,19.0,14.84,6.423,158.174
