NOMBRE,MUNICIPIO,DEPARTAMENTO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
San Estanislao,San Estanislao,Bolivar,7.117,8.021,11.27,61.99,120.9,100.1,81.16,97.26,105.2,148.2,71.49,17.76,830.4680000000001
Jolon El,San Fernando,Bolivar,18.63,20.92,47.31,130.0,232.4,212.2,168.4,204.0,257.5,289.9,203.8,68.99,1854.05
Sta Rosa,San Fernando,Bolivar,10.43,17.23,47.66,105.5,207.5,186.0,158.6,221.1,262.6,274.8,189.8,78.99,1760.21
Casa de Piedra,San Jacinto,Bolivar,52.31,43.13,63.82,128.6,208.2,131.5,148.6,176.3,190.3,221.6,179.9,89.04,1633.3
Rebosadero,San Jacinto,Bolivar,48.52,73.41,62.31,144.0,235.4,223.3,195.1,223.2,253.0,315.4,267.4,124.0,2165.04
San Cristobal,San Jacinto,Bolivar,64.94,66.0,73.74,143.3,234.3,170.1,167.4,185.3,236.1,262.2,223.4,96.82,1923.6
Alpes Los,San Jacinto del Cauca,Bolivar,36.23,64.07,116.4,278.0,424.1,426.9,435.8,458.9,429.8,556.8,488.1,152.4,3867.5
Astilleros,San Jacinto del Cauca,Bolivar,45.47,64.86,84.76,288.0,486.2,472.7,501.6,568.7,490.0,594.2,491.9,197.5,4285.89
Caimital,San Jacinto del Cauca,Bolivar,46.37,59.91,81.02,333.0,506.4,478.5,530.9,589.6,519.6,683.8,525.8,197.3,4552.2
Candelaria La,San Jacinto del Cauca,Bolivar,49.71,52.89,85.35,217.5,425.8,404.2,477.7,596.7,441.5,518.6,444.0,143.2,3857.15
Raya La,San Jacinto del Cauca,Bolivar,71.81,87.7,89.99,272.4,513.8,507.2,536.7,571.0,508.7,625.6,528.9,257.2,4571.0
Haya La,San Juan Nepomuceno,Bolivar,31.14,35.52,74.02,125.7,221.3,144.1,139.9,161.5,183.4,241.1,169.0,78.22,1604.9
Montecristo,San Juan Nepomuceno,Bolivar,31.94,35.87,65.88,136.5,212.1,154.7,172.2,202.6,209.9,258.9,168.3,75.36,1724.25
San Cayetano,San Juan Nepomuceno,Bolivar,33.52,46.45,51.17,117.7,202.0,166.8,130.9,165.1,166.0,219.7,119.5,62.74,1481.58
Playitas,San Martin de Loba,Bolivar,14.96,32.02,49.5,147.5,217.8,162.9,150.6,233.9,237.0,300.1,184.0,55.48,1785.76
Col Cooperativo,San Pablo,Bolivar,28.43,67.36,94.6,221.2,339.2,293.5,284.5,339.2,350.1,296.7,187.6,59.71,2562.1
Sto Domingo,San Pablo,Bolivar,20.46,51.36,114.1,228.4,288.6,291.2,318.2,282.8,312.3,308.8,186.2,51.16,2453.58
Tierrabuena Fca,San Pablo,Bolivar,21.43,64.18,62.9,222.8,304.7,295.5,315.7,356.8,310.1,295.3,157.3,34.67,2441.38
Galerazamba,Santa Catalina,Bolivar,1.016,0.183,0.396,11.28,73.86,81.5,68.37,104.5,119.8,209.2,117.7,22.4,810.205
Canelos,Santa Rosa del Sur,Bolivar,42.15,77.48,105.0,178.3,247.4,206.3,222.4,241.9,230.0,245.7,200.9,81.89,2079.42
Sta Rosa D Simiti,Santa Rosa del Sur,Bolivar,12.71,28.64,69.22,159.0,220.7,215.4,226.5,248.1,217.2,182.5,110.4,38.55,1728.92
Simiti,Simiti,Bolivar,8.4,25.77,43.96,139.7,251.9,240.8,197.2,207.6,221.3,233.4,115.3,24.83,1710.16
Sudan El,Tiquisio,Bolivar,36.34,48.37,66.94,217.3,280.2,221.7,196.7,297.3,314.6,418.7,306.0,121.0,2525.15
Canaveral,Turbaco,Bolivar,11.21,12.2,18.42,103.8,150.6,118.4,120.6,128.6,144.6,216.1,142.4,43.43,1210.36
Canonegro Hda,Zambrano,Bolivar,22.84,22.28,39.56,105.5,136.6,105.6,85.91,118.9,133.0,142.2,77.26,28.04,1017.69
Indugan Hda,Zambrano,Bolivar,7.95,25.84,35.38,71.52,124.0,82.3,112.0,115.9,111.7,108.1,73.97,25.72,894.38
Zambrano,Zambrano,Bolivar,18.64,24.83,32.36,89.52,132.9,118.3,106.4,124.0,126.7,130.9,63.83,27.03,995.41
Almeida,Almeida,Boyaca,16.37,35.91,66.57,133.2,198.1,224.0,238.6,204.6,154.3,116.2,59.52,33.0,1480.37
Campo Real,Almeida,Boyaca,16.35,35.77,59.39,108.3,178.6,200.4,215.6,168.5,115.1,93.48,53.37,26.53,1271.39
Esc Los Molinos,Almeida,Boyaca,25.09,58.18,100.1,156.5,220.4,270.2,325.1,246.0,151.1,124.9,70.44,39.73,1787.74
Cazadero,Aquitania,Boyaca,54.0,87.18,110.8,220.1,326.3,344.5,400.4,306.5,250.1,256.1,166.7,98.05,2620.73
Guamo De Sisbaca,Aquitania,Boyaca,19.0,34.91,73.07,129.2,205.2,232.6,286.0,223.2,182.8,129.3,90.32,34.15,1639.75
Potrerito,Aquitania,Boyaca,13.77,25.23,46.83,93.01,100.4,91.37,105.8,94.43,84.81,79.88,59.87,22.48,817.88
Toquilla,Aquitania,Boyaca,13.88,22.42,66.15,112.0,159.0,186.4,190.2,162.5,135.9,93.28,77.25,27.89,1246.87
Arcabuco,Arcabuco,Boyaca,116.6,147.9,206.8,227.6,168.2,80.36,60.85,64.14,117.5,228.2,222.5,142.5,1783.15
Camp Buenavista,Berbeo,Boyaca,25.13,46.54,74.14,169.7,258.2,291.6,296.5,253.7,197.9,191.2,128.6,62.65,1995.86
Boavita,Boavita,Boyaca,39.16,72.2,96.03,193.3,176.4,83.89,61.71,79.92,117.0,184.5,136.0,58.13,1298.24
Buenavista,Buenavista,Boyaca,75.35,92.12,144.9,220.0,181.6,65.92,57.91,56.22,126.6,239.6,209.6,117.3,1587.12
Caldas,Caldas,Boyaca,29.71,44.23,83.48,142.7,115.7,75.68,54.85,50.3,86.8,161.8,118.6,53.82,1017.67
Cedros Los,Campohermoso,Boyaca,38.33,100.7,130.2,300.2,386.5,452.2,469.1,400.9,323.7,280.8,193.5,82.58,3158.71
Vista Hermosa,Campohermoso,Boyaca,46.73,88.01,114.2,315.7,493.9,583.7,610.9,488.9,378.3,323.0,189.9,80.42,3713.66
Cerinza,Cerinza,Boyaca,30.0,52.35,95.26,149.0,127.9,75.76,56.28,60.6,87.17,145.4,109.4,46.0,1035.12
Chinavita,Chinavita,Boyaca,21.15,46.64,66.62,133.0,190.7,217.1,235.7,204.5,155.2,137.6,112.7,49.89,1570.8
Quinchos Los,Chinavita,Boyaca,26.77,43.63,70.17,164.3,223.9,269.2,284.6,205.9,170.6,181.7,125.6,53.83,1820.2
Esclusa Tolon,Chiquinquira,Boyaca,36.63,48.97,84.55,114.8,94.62,65.62,57.57,59.01,82.68,137.0,118.6,58.72,958.77
San Pedro Iguaque,Chiquiza,Boyaca,35.7,60.21,76.58,124.9,106.2,49.52,52.7,43.71,79.65,121.2,95.66,58.89,904.92
Chiscas,Chiscas,Boyaca,33.58,59.88,78.63,153.0,166.5,117.5,90.16,96.91,131.7,176.4,130.4,56.38,1291.04
